id,name,longitude,latitude,demand
2081,Breen's Bar,-6.2934542,52.6765608,93
2315,McAleavey's Bar & Lounge,-6.643891,54.0618404,69
567,Kennedys,-8.4725606,54.2712595,7
2164,The Cross Bar,-8.2812594,52.1358206,24
576,Coyne's,-9.9643636,53.5887604,92
1776,Mattimoe's,-8.3035787,53.9723579,92
2423,Pat Jordans Bar,-8.8808638,53.2291412,42
269,Padraigs,-9.0518827,53.2701664,95
228,Doyles Pub,-6.6089871,52.504154,84
2628,O'Riain's,-9.0648782,52.9452838,30
1647,Moran's Bar,-8.526567,54.391697,97
2477,Canty's Bar,-8.4698814,51.8976623,37
969,Dame Tavern,-6.2639138,53.343795,90
46,Nellies Bar,-9.2898797,53.0299008,18
784,Cruisers,-9.1149664,53.9806869,72
2107,Syd Harkin's,-7.2516171,52.651277,96
1077,J Kelleher,-9.0705871,52.159352,30
2429,The Hatch - Sports Bar,-6.5401268,53.8572251,96
193,Paddy the Farmer's,-8.4657562,51.8927365,83
833,Scully's,-7.3050557,52.9478734,77
1589,Albert Lynch's,-8.6421268,52.1378014,71
2151,Clifden Glen Club House & Bar,-9.9867436,53.487562,55
2701,Mickey Byrne's Bar,-6.1243312,53.230012,78
1633,Brogan's,-7.2478759,52.6536214,95
794,J. Glynn,-8.7477639,53.2989718,65
1758,The Imperial,-7.3603785,53.9898207,73
1255,Galway Arms Inn,-9.0569308,53.2714112,48
1384,Scotts,-9.6480088,52.6792385,20
1485,The Corncutter's Rest (closed),-7.9073638,55.1221406,25
2073,Alfies,-8.6486518,52.6214858,33
294,Kenny,-9.3458847,52.9316921,25
2140,Tom Maher,-8.5018444,52.7143585,80
198,Bridge Inn,-6.3458083,53.3477412,74
75,The Crabtree,-8.860146,52.7652847,81
1474,Crossroads Bar,-8.6881706,51.8023159,47
1509,Meaney's Bar,-8.1005179,52.2702453,80
632,The Brook,-6.110625,53.4947692,22
2564,Irish Whip,-9.4627281,51.5624131,95
1707,McGinley's Bar,-8.1936607,54.5039099,67
1393,Carry Out,-7.8109135,52.6792336,27
1704,Black Cat Cove,-8.0918806,54.4802136,76
2565,Simon Lambert & Sons,-6.4607868,52.3370394,100
627,McCormack Bros.,-6.9113969,53.1568739,48
2308,Seventy Six on the Green,-8.4702205,51.8971593,81
2004,Hartstown House,-6.4197547,53.3926692,85
2903,Fallons Bar,-8.2173259,53.4636009,66
1611,Shannon Bar,-9.3643521,52.5869166,6
275,The Junction,-8.2061702,52.4982432,8
630,An Gobán Saor,-6.9119092,53.1571875,42
2177,Myles Breen's,-8.6287569,52.6627289,34
2698,Flemings Bar,-7.7292412,51.9957798,76
2674,The Courthouse Tavern,-8.4783221,51.8980323,49
2198,Lizzie Buggies,-7.5843656,54.116294,34
76,Katie Dalys Heritage Pub and Kitchen,-8.6245963,52.6700071,29
2034,Hanberrys Bar & Lounge,-8.749859,53.2973747,59
2542,McCarthy's Bar,-10.2699353,52.1423309,57
1093,Pifko Bar,-6.2801673,53.3459874,14
2229,Leggs pub,-6.254773,53.3341764,28
1122,Lifebelt Bar,-7.9950065,53.675329,52
1855,The Long Point,-8.2314383,51.827064,30
1463,Nova,-9.0590895,53.2701723,28
1461,Paddy Fahy,-9.0468054,53.277525,44
165,Oliver Gleeson & Son,-6.2229321,53.3386881,6
2279,Dennehy's,-8.4766077,51.9001797,63
816,Dillon's,-7.2104348,52.805193,65
1821,The Leopardstown Inn,-6.1967897,53.2792395,77
937,Fob and Gill,-8.4286075,51.9148245,50
515,JJ Brogan,-9.17444,54.0239883,85
1363,Bonner's Bar,-8.3458838,55.0277338,45
450,The Hunting Ground,-6.9539974,52.999364,100
2250,The Fertha,-10.2258222,51.9463293,35
2450,Market Bar,-6.2640363,53.3420522,59
1108,Timmy Martin's,-8.627876,52.6644015,41
884,Gahan's,-6.9526452,52.5389193,87
2169,Premier Bar,-6.2917626,53.3819717,37
782,Wright's cafe bar,-6.2206297,53.4562481,79
1561,Fay's Bar,-7.4960156,53.7772937,21
1492,Foxs,-6.6813797,53.6560878,14
757,Eamon A Chnoic,-7.368757,52.9644075,93
1398,O'Gorman's,-7.8015491,52.6821802,87
253,Hogan's Bar,-6.2646102,53.3419933,95
1292,Dinny's Bar,-8.683667,52.355117,37
1142,Melody's Nire View Bar,-7.7107027,52.2665018,69
1993,Cú Chulainn's at Croke Park,-6.2507754,53.3563652,85
702,Bierhaus,-8.4766192,51.9015521,5
1969,Weir's,-7.3907326,53.6246283,90
860,Pint o' Port,-7.1833318,53.1563931,8
865,Jerrys Pub,-8.6172498,52.6595426,46
2815,Cuil Darach,-7.2323124,54.1797684,80
1759,Maura's bar,-7.3606038,53.9888303,80
1854,Fred Zeppelins,-8.4727762,51.8962008,8
1799,Counihan's Bar,-8.469947,51.8977881,92
2809,The Cloughmer Inn,-6.1985274,54.1012117,76
1164,The Lake House,-9.7400877,51.8183085,94
486,The Dubliner,-6.2339179,53.332152,18
1265,Warde's Pub,-8.9983856,53.7202319,15
1655,Hogan's,-9.1554359,54.1133045,42
474,Jack Birchall's Ranelagh House,-6.2503391,53.3233904,27
79,Malachy's Bar,-8.861849,52.8154623,64
2302,The Sportsmans Arms,-8.4830308,51.8924058,75
86,The Goalpost,-8.8696522,52.7044531,65
666,Dowlings,-6.8161417,53.26971,37
1888,The Canal Bar,-7.2346781,54.1813142,40
496,The Moorings,-7.6169423,52.0895948,86
1118,The Bridge Tavern,-6.2489006,53.3573001,23
2139,Bradshaws,-8.501635,52.7134829,100
2812,Tig Bhric & West Kerry Brewery,-10.3864822,52.1704667,95
1910,Millbridge Bar and Restaurant,-7.7726135,55.0269337,44
2742,Drumcoura City,-7.7522405,54.0274574,18
1545,Adelphi,-6.2624624,53.3479699,34
2816,The Connaught Arms,-8.8519561,53.5136832,56
708,Railway Inn,-6.6651684,53.2483739,17
738,Club Cléire,-9.5043695,51.4394203,57
1444,Crane Lane Theatre,-8.4696355,51.8977489,86
2235,toni's bistro,-8.1082146,54.6536743,34
1242,The Kerryman's,-8.4554451,51.9087858,65
1277,Cottage Inn,-6.240173,53.678739,99
2715,Shanley's,-8.8889636,51.6217538,30
1883,The Woodpecker,-6.1093346,53.007387,30
2615,Wallis,-8.1722877,51.9135348,38
2065,Seven,-9.054808,53.2718447,53
789,McDonnells,-6.7997493,53.1791774,61
1607,The Black Pig,-8.2251658,53.3286995,14
188,Kehoe's,-7.1493283,53.0160308,22
836,Uluru Bar & Restaurant,-7.0847281,52.2472838,36
2648,Tom Mahers Pub,-7.1145915,52.2621439,34
1465,The Bal,-9.074488,53.2612887,46
1056,Connolly's Pub,-8.5706261,53.1986254,84
1129,Aidie Farrell's Swan Tavern,-7.9883263,53.6722108,16
1919,Peggy Kelly's,-6.278506,53.3237548,37
1709,Josie's Bar,-8.1877409,54.499538,53
443,Greenwood Inn,-8.5251949,52.3410214,97
2790,The Hot Sandwich Company,-6.1469168,53.3993112,38
1754,Cushens Bar,-6.3903243,52.2437686,17
672,O'Mahony's,-7.9933054,51.9419154,81
1062,John D's Bar,-9.2374447,52.1798678,67
2299,Bar,-9.2448627,53.6377583,33
1631,Bridies at Langtons,-7.2484767,52.6529706,94
1506,Shamrock Inn,-7.5287137,54.0146469,29
624,Boyles,-6.9108256,53.156779,40
1686,South County,-8.4399278,51.8761868,86
1493,The Forge,-8.1124431,54.6554994,22
2227,The Coach Inn,-6.1156235,53.2094649,16
1422,Joyce's,-8.8064951,53.1570324,81
2296,The Merry Elf,-6.4555845,52.2564544,39
1726,Delahunty's,-6.2658025,53.3556298,96
164,Raytown Bar,-6.2275498,53.3417321,82
2190,Maureen's,-8.6705345,52.2294342,68
1946,Abbey House,-7.2267772,53.6804474,72
1196,Powell Bros.,-8.1958051,52.8662952,48
1,Boot Inn,-6.2639303,53.4318527,20
1449,Lily Finnegans,-6.1241158,53.9958684,43
1110,Black Rabbit,-8.6225788,52.663787,14
2099,The Old Reliable,-8.4778085,51.9035916,42
1328,Jacobs,-6.4445633,53.2805016,30
750,The Dock,-8.5147928,51.6966636,7
2671,Suas,-8.4771076,51.898284,63
989,Magic Glasses,-6.2634682,53.3374044,5
692,Wolfe Tone Bar,-7.7396911,54.9467413,32
802,Ennis',-7.1429046,53.5139495,59
2611,Dexy's,-8.2696805,52.2654739,41
305,Josie Moloney's,-8.0357201,52.8503712,87
720,The Long Dock,-9.7107653,52.6041192,75
1838,Punters' Bar,-6.4022128,54.0030505,81
1175,The Railway House,-6.9572862,52.7006276,45
94,The Creamery Bar,-8.813448,52.6965477,37
623,Bolands,-6.9109973,53.1568047,31
2919,The Exchange,-7.1163132,52.260211,37
505,The 40 Foot,-6.1337719,53.2940117,88
2898,J. Lonergan pub,-7.7578268,52.2731604,56
127,The Old Harbour,-6.2885758,53.3424956,58
1623,The Clay Pipe,-8.09566,53.576105,38
73,Speaker Connolly,-6.341058,53.2819469,98
1356,Keogh's,-7.5221632,53.8307139,37
920,The Grasshoper Inn,-6.4420942,53.410787,28
59,An Tochar Ban,-9.7718984,52.3693908,34
2297,Cookes Pub,-6.728826,53.2382311,79
803,Cullen's,-7.1425613,53.5138411,78
2753,The Funky Monkey,-7.2995525,53.0340388,68
2021,Kilmichael Bar,-8.7305599,51.7448544,81
2282,Healy Mac's,-9.2391226,53.8436456,63
945,Full House,-7.7992347,52.9547688,18
883,The sportsman inn,-8.0573063,51.9316445,62
540,The Source Bar,-6.2865015,53.3420131,40
26,The Hurlers,-8.5579741,52.6677767,54
2561,Canal Bar,-8.2190127,53.3260674,70
1192,The Dingle Pub,-10.2676152,52.1413582,21
1035,The Thomas House,-6.2768952,53.3430523,21
1751,Bridge Bar,-9.0637264,52.0602663,84
1807,O'Huiginn,-8.9979871,53.8509548,80
502,Minnies,-7.6162287,52.0923087,43
101,Sean Kelly,-6.3975403,53.5115092,12
1525,Teach Paidi Og,-8.2628653,55.0240965,95
1436,The Blue Bull,-9.8987795,51.8373899,56
2597,The Mauretania,-8.2949249,51.8504136,58
2058,Fibbers Rock Bar,-6.2707796,53.3457953,64
1145,An Caipin Bar,-8.9925248,51.7954894,33
167,Ryans Sandymount House,-6.2153693,53.3324339,7
732,Corkery's Pub,-8.6906073,52.1050886,98
1488,Réalt na Maidine,-9.6076366,53.2604289,91
1409,Quinlan's,-6.393197,53.3215095,81
271,Liam O' Riain's,-8.4362633,52.8076487,43
1847,The Strand Bar,-6.092269,53.522087,38
2716,Lucey's Bar,-9.4513482,51.6797836,37
2639,Araglin Pub,-8.0816175,52.2072647,78
1916,Chelsea Drugstore,-6.2643631,53.3422564,70
381,The Lord Lucan,-6.4518321,53.3413511,89
2005,Todd's,-8.2738597,52.2664384,13
2178,The Still House,-8.6270602,52.6629857,56
131,The Covert,-7.3811262,53.5966311,86
2718,Jim Ja's Bar,-7.1715201,52.3678463,81
878,The Liffey Arms,-6.7940134,53.1826981,37
1573,The Strand House,-6.2460175,53.3550033,23
309,The Gingerman Tavern,-7.1112916,52.2605856,6
1227,Herlihy,-10.055076,52.1514367,21
369,The Cobblestone,-6.2778577,53.3498282,46
1030,The Compass,-9.9230341,53.8745511,82
1271,Jimmy Molloy,-7.6142132,53.343755,15
580,Murty Rabbits,-9.0470079,53.2747863,98
436,Nolan's Bar,-9.0326516,51.5776951,41
2880,Ohana,-6.2634875,53.3362565,61
118,Caravansary,-8.1500313,52.4118261,28
1456,Taaffe's,-9.0531457,53.2724188,79
2243,Cha Healy,-10.22671,51.9459548,20
1013,Flynns,-8.9001545,54.0364015,59
2632,Murtagh’s Bar and Lounge,-6.8051378,53.90535,15
2861,Charlie Madden's Bar,-8.7657875,51.6439845,80
1599,The Castle Bar,-8.7406847,51.7438274,33
2265,Flukie's Cosy Bar,-9.2163707,53.8012142,89
1697,GAA Clubhouse,-6.5980332,53.3886173,51
658,The Burnaby,-6.0617971,53.1441119,36
3,The Ballinteer House,-6.2545959,53.2747643,42
831,michael collins,-6.0905574,53.5218348,78
1923,Glen Head Tavern,-8.7282396,54.7078646,9
1749,Avenue Inn,-6.3960015,53.9958806,62
2834,Keogh's bar,-9.3190938,53.4284475,74
62,Quilter's Bar,-9.6198227,52.406094,91
448,Temple Inn,-8.4315107,51.896094,60
761,The BallyMac Bar,-9.7001296,52.2691038,98
326,The Homestead,-6.2903186,53.3625577,32
703,Jump Juice Bar,-8.4743131,51.8996472,37
1195,Figgerty's,-8.1958356,52.8662529,26
2708,Cú Chulainn's,-6.4400019,53.3959848,69
72,Knightsbridge Bar,-6.2609685,53.3472531,94
2876,Steppes Bar,-7.3914197,52.5428189,71
2595,Sully's Bar,-9.5097586,52.0596359,42
952,Knights Inn,-8.5735706,53.1990852,22
2458,O'Briens Bar,-8.9992469,53.7192576,28
1715,The Market House,-8.1903853,54.5024631,9
2931,Lynch's,-9.2893101,53.029639,84
676,The Gatehouse,-7.9259889,52.3747984,74
683,J.K. Stoutman's,-6.2905632,53.3434972,61
2166,ONE HUNDRED AND ONE,-8.629398,52.6615459,57
2547,Barrys,-8.2954384,52.8786939,37
126,The Gingerman,-6.2495572,53.3418488,61
1527,Smyths Siopa Ol,-7.8025733,54.0524426,35
